"OSEBuildingID","DataYear","BuildingType","PrimaryPropertyType","PropertyName","Address","City","State","ZipCode","TaxParcelIdentificationNumber","CouncilDistrictCode","Neighborhood","Latitude","Longitude","YearBuilt","NumberofBuildings","NumberofFloors","PropertyGFATotal","PropertyGFAParking","PropertyGFABuilding.s.","ListOfAllPropertyUseTypes","LargestPropertyUseType","LargestPropertyUseTypeGFA","SecondLargestPropertyUseType","SecondLargestPropertyUseTypeGFA","ThirdLargestPropertyUseType","ThirdLargestPropertyUseTypeGFA","YearsENERGYSTARCertified","ENERGYSTARScore","SiteEUI.kBtu.sf.","SiteEUIWN.kBtu.sf.","SourceEUI.kBtu.sf.","SourceEUIWN.kBtu.sf.","SiteEnergyUse.kBtu.","SiteEnergyUseWN.kBtu.","SteamUse.kBtu.","Electricity.kWh.","Electricity.kBtu.","NaturalGas.therms.","NaturalGas.kBtu.","ComplianceStatus","TotalGHGEmissions","GHGEmissionsIntensity"
23080,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Prince of Wales","1818 20th Avenue","Seattle","WA",98122,"3043200100",3,"Central",47.61824,-122.30588,1927,1,3,22059,0,22059,"Multifamily Housing","Multifamily Housing",22059,"",NA,"",NA,NA,"57",79.19999695,88.80000305,112.9000015,123,1747034,1957870.75,0,92050.39844,314076,14329.58008,1432958,"Compliant",78.29,3.55
23098,2016,"NonResidential","Supermarket / Grocery Store","Red Apple Market","2701 Beacon Ave S","Seattle","WA",98144,"3086003145",2,"GREATER DUWAMISH",47.57894,-122.31287,1965,1,1,21603,0,21603,"Supermarket/Grocery Store","Supermarket/Grocery Store",21603,"",NA,"",NA,NA,"16",270,274.3999939,660.9000244,658.7999878,5833800,5927199.5,0,1143041.5,3900058,19337.41992,1933742,"Compliant",129.89,6.01
23101,2016,"Multifamily HR (10+)","High-Rise Multifamily","Harbor House On QA Condominium","521 5th Ave W","Seattle","WA",98119,"3110430000",7,"MAGNOLIA / QUEEN ANNE",47.62393,-122.36362,1963,1,11,65538,0,65538,"Multifamily Housing","Multifamily Housing",65538,"",NA,"",NA,NA,"32",38,41.09999847,116.0999985,124.6999969,2493240.25,2693939.25,0,699565.3125,2386917,1063.229858,106323,"Compliant",22.29,0.34
23102,2016,"Multifamily HR (10+)","High-Rise Multifamily","Harbour Heights","2621 Second Avenue","Seattle","WA",98121,"3110500000",7,"DOWNTOWN",47.61612,-122.34973,1980,1,18,125258,0,125258,"Multifamily Housing, Office, Swimming Pool","Multifamily Housing",112950,"Office",8636,"Swimming Pool",0,NA,"67",39.70000076,42.79999924,93.30000305,100.5999985,4826430,5202618.5,0,880073.6875,3002811,18236.17969,1823618,"Compliant",117.79,0.94
23103,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Harbor Landing","1331-33 Harbor Ave SW","Seattle","WA",98116,"3110580000",1,"SOUTHWEST",47.59098,-122.38256,2000,1,3,26148,0,26148,"Multifamily Housing","Multifamily Housing",26148,"",NA,"",NA,NA,"",38.29999924,40.90000153,100.0999985,104.5,1002458.875,1068830.875,0,219283,748194,2542.650146,254265,"Compliant",18.72,0.72
23104,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","HARBOR LIGHTS","4421 Greenwood Ave N","Seattle","WA",98103,"3110620000",6,"LAKE UNION",47.66094,-122.35583,1988,1,4,24847,0,24847,"Multifamily Housing","Multifamily Housing",24847,"",NA,"",NA,NA,"72",26.10000038,27.79999924,81.80000305,87.09999847,647321.5,689532.3125,0,189719,647321,0,0,"Compliant",4.51,0.18
23105,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Harbor Crest Condominiums","1639 Harbor Ave SW","Seattle","WA",98126,"3110650000",1,"SOUTHWEST",47.58869,-122.38083,1985,1,4,26827,0,26827,"Multifamily Housing","Multifamily Housing",22356,"",NA,"",NA,NA,"",35.09999847,37.79999924,110.3000031,118.5999985,785144.8125,844363.1875,0,230112.7031,785145,0,0,"Compliant",5.47,0.2
23106,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Harbor Park Condo HOA","1727 Harbor AVE  SW","Seattle","WA",98126,"3110700000",1,"SOUTHWEST",47.58729,-122.3792,1973,2,5,63414,6181,57233,"Multifamily Housing","Multifamily Housing",63414,"",NA,"",NA,NA,"10",36.29999924,39.20000076,93.40000153,99.5,2299216,2486479,0,492359.5938,1679931,6192.849609,619285,"Compliant",44.6,0.7
23107,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Harbor Place Condominium","3318 30th Ave SW","Seattle","WA",98126,"3110710000",1,"SOUTHWEST",47.57313,-122.37115,2000,1,6,68400,0,68400,"Multifamily Housing","Multifamily Housing",68400,"",NA,"",NA,NA,"85",34.29999924,35,107.5999985,110,1167734.75,1194171.25,0,342243.4063,1167735,0,0,"Compliant",8.14,0.12
23108,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Harbor Pointe","2611 Eastlake Ave East","Seattle","WA",98102,"3110730000",4,"LAKE UNION",47.64384,-122.32588,1986,1,4,25440,7600,17840,"Multifamily Housing, Parking","Multifamily Housing",21200,"Parking",7600,"",NA,NA,"83",29.39999962,31.79999924,92.40000153,100,623526.625,674995.5,0,182745.2031,623527,0,0,"Compliant",4.35,0.17
23109,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Harbour House","300 Lakeside Ave S","Seattle","WA",98144,"3110740000",3,"CENTRAL",47.60001,-122.28562,1986,1,3,33331,0,33331,"Multifamily Housing, Parking","Multifamily Housing",27791,"Parking",5540,"",NA,NA,"",28,29.10000038,87.80000305,91.40000153,776996.875,808540.5,0,227724.7031,776997,0,0,"Compliant",5.42,0.16
23110,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Harbor West Condominium","3717 Beach Drive SW","Seattle","WA",98116,"3110750000",1,"SOUTHWEST",47.57054,-122.41178,1968,1,3,68815,0,68815,"Multifamily Housing","Multifamily Housing",68815,"",NA,"",NA,NA,"64",24.70000076,25.70000076,77.69999695,80.69999695,1702992,1769178.25,0,499118.4063,1702992,0,0,"Compliant",11.87,0.17
23111,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Harbour Vista Condominium","1019 Harbor Avenue SW","Seattle","WA",98116,"3110810000",1,"SOUTHWEST",47.59431,-122.38462,1994,1,6,31027,0,31027,"Multifamily Housing","Multifamily Housing",33500,"",NA,"",NA,NA,"",29.60000038,31.39999962,82.30000305,87.30000305,991759.125,1052068.5,0,240503.7969,820599,1711.599976,171160,"Compliant",14.81,0.48
23113,2016,"NonResidential","Medical Office","Central Campus","201 16th Ave. E.","Seattle","WA",98112,"3117000005",3,"EAST",47.62014,-122.31228,1964,1,3,591981,0,591981,"Medical Office, Other/Specialty Hospital, Outpatient Rehabilitation/Physical Therapy, Parking","Medical Office",520187,"Parking",282392,"Other/Specialty Hospital",54159,NA,"60",173.3999939,175.6999969,351.6000061,351,102673696,103985264,0,14068667,48002292,546713.9375,54671394,"Compliant",3238.24,5.47
23115,2016,"NonResidential","Distribution Center","Intermountain Supply","7901 1st Ave South","Seattle","WA",98108,"3124049001",1,"DELRIDGE",47.53158,-122.33568,1979,1,1,42900,0,42900,"Distribution Center","Distribution Center",43050,"",NA,"",NA,NA,"53",10.10000038,10.69999981,31.79999924,33.59999847,436252.5,461205.5938,0,127858.2969,436253,0,0,"Compliant",3.04,0.07
23117,2016,"Campus","Other","Joint Training Facilities Campus","9401 Myers Way S","Seattle","WA",98108,"3124049024",1,"DELRIDGE",47.51885,-122.33421,2005,5,1,57952,0,57952,"Adult Education","Adult Education",57952,"",NA,"",NA,NA,"",53.29999924,57.79999924,109.1999969,113.8000031,3091387.5,3347245.25,0,432136.6875,1474450,16169.37012,1616937,"Compliant",96.15,1.66
23120,2016,"NonResidential","Other","(ID23120) WASTE MANAGEMENT","8111 1ST AVE S","Seattle","WA",98108,"3124049151",1,"DELRIDGE",47.52956,-122.33592,1971,1,1,26232,0,26232,"Office, Other - Services","Other - Services",18262,"Office",7970,"",NA,NA,"",118,126.4000015,195.6999969,205.3000031,3094090,3315521.5,0,264384.8125,902081,21920.08984,2192009,"Compliant",122.71,4.68
23125,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Arrowhead Gardens Apartments","9220 2nd Avenue SW","Seattle","WA",98106,"3124049216",1,"DELRIDGE",47.52119,-122.33548,2010,1,6,435501,0,435501,"Multifamily Housing, Office, Other, Parking","Multifamily Housing",338660,"Parking",39820,"Office",25747,NA,"94",35.70000076,38.09999847,86.19999695,91.90000153,13223740,14085977,0,2523485.5,8610133,46136.07031,4613607,"Compliant",305.05,0.7
23128,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Greenlake Terrace Condo HOA","7320 E Greenlake Dr N","Seattle","WA",98115,"2887800000",6,"NORTHWEST",47.68114,-122.32616,1972,1,4,25472,3000,22472,"Multifamily Housing","Multifamily Housing",20842,"",NA,"",NA,NA,"",17.5,18.70000076,55,58.59999847,364966.9063,389163,0,106965.7031,364967,0,0,"Compliant",2.54,0.1
23130,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Greenlake Vista","7850 East Green Lake Dr N","Seattle","WA",98103,"2887900000",6,"NORTHWEST",47.68572,-122.33639,1978,1,4,28918,0,28918,"Multifamily Housing","Multifamily Housing",28918,"",NA,"",NA,NA,"",26.20000076,27.39999962,80.5,84,756337.8125,791132.625,0,215088.0938,733881,224.5700073,22457,"Compliant",6.31,0.22
23132,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Greentree","7100 Greenwood Ave N","Seattle","WA",98103,"2892900000",6,"NORTHWEST",47.6805,-122.35489,1990,1,4,43035,0,43035,"Multifamily Housing, Parking","Multifamily Housing",28543,"Parking",10807,"",NA,NA,"77",29.10000038,30.20000076,91.5,94.80000305,831855.875,862168,0,243803,831856,0,0,"Compliant",5.8,0.13
23158,2016,"NonResidential","Warehouse","KOF Associates","1239 S. King St.","Seattle","WA",98144,"8170100350",3,"DOWNTOWN",47.59783,-122.31554,1956,1,2,25840,0,25840,"Non-Refrigerated Warehouse","Non-Refrigerated Warehouse",25840,"",NA,"",NA,NA,"92",12.10000038,12,38.09999847,37.70000076,313528.0938,310602.3125,0,91889.79688,313528,0,0,"Compliant",2.19,0.08
23161,2016,"NonResidential","Small- and Mid-Sized Office","Pearl Warren Building","606 12th Ave S","Seattle","WA",98144,"8170100415",2,"DOWNTOWN",47.59721,-122.31838,1988,1,1,45145,0,45145,"Office","Office",43813,"",NA,"",NA,NA,"",29,32.09999847,54.90000153,57.79999924,1268459,1405510.25,0,150788.7031,514491,7539.680176,753968,"Compliant",43.63,0.97
23162,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Leschi House","1011 S Weller St","Seattle","WA",98104,"8170100420",2,"DOWNTOWN",47.59718,-122.31895,1988,1,6,68669,0,68669,"Multifamily Housing","Multifamily Housing",68669,"",NA,"",NA,NA,"81",25.29999924,26.89999962,79.30000305,84.59999847,1734822.375,1849454,0,508447.3125,1734822,0,0,"Compliant",12.09,0.18
23164,2016,"NonResidential","Small- and Mid-Sized Office","The Weller Building","1225 S Weller Street","Seattle","WA",98144,"8170100455",3,"DOWNTOWN",47.59728,-122.31587,2001,1,5,70332,22095,48237,"Office, Parking","Office",44417,"Parking",25915,"",NA,NA,"89",44.59999847,45,134.6000061,135.1000061,1981115.25,2000777.25,0,546923.8125,1866104,1150.109985,115011,"Compliant",19.12,0.27
23166,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Taiyo Condo HOA","1700 12th Ave. S.","Seattle","WA",98144,"8556200000",2,"GREATER DUWAMISH",47.58826,-122.31689,1992,1,3,24192,0,24192,"Multifamily Housing","Multifamily Housing",24192,"",NA,"",NA,NA,"",20.70000076,22.10000038,65.09999847,69.40000153,501553.3125,534824.8125,0,146996.9063,501553,0,0,"Compliant",3.5,0.14
23167,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Talisman","1000 Union ST","Seattle","WA",98101,"8560600000",7,"EAST",47.61233,-122.32895,1965,1,5,44616,0,44616,"Multifamily Housing","Multifamily Housing",44616,"",NA,"",NA,NA,"62",36.09999847,39.20000076,113.5,123,1612167.25,1747326.875,0,472499.1875,1612167,0,0,"Compliant",11.24,0.25
23170,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","The Court at Northgate","11300 3red Ave NE","Seattle","WA",98125,"8565100000",5,"North",47.71103,-122.32479,1978,1,3,135955,0,135955,"Multifamily Housing, Parking","Multifamily Housing",143098,"Parking",0,"",NA,NA,"61",28.10000038,29.39999962,81.30000305,85.30000305,4027134.75,4210997,0,1037533.813,3540065,4870.689453,487069,"Compliant",50.55,0.37
23172,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Tavona Condo HOA","3333 Wallingford Ave N","Seattle","WA",98103,"8566800000",4,"LAKE UNION",47.64778,-122.33668,2005,1,4,66013,0,66013,"Multifamily Housing, Parking","Multifamily Housing",48550,"Parking",12032,"",NA,NA,"36",36.09999847,37.90000153,113.1999969,118.9000015,1750362.25,1838214.75,0,513001.8125,1750362,0,0,"Compliant",12.2,0.18
23173,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Taylor HOA","1525 Taylor Ave N","Seattle","WA",98109,"8567000000",7,"MAGNOLIA / QUEEN ANNE",47.63283,-122.34616,1960,1,5,21822,0,21822,"Multifamily Housing","Multifamily Housing",21822,"",NA,"",NA,NA,"55",33.09999847,35.29999924,103.9000015,110.8000031,721983.5,770349.3125,0,211601.2031,721983,0,0,"Compliant",5.03,0.23
23174,2016,"Multifamily LR (1-4)","Mid-Rise Multifamily","Taylor Anne Condominium","1730 Taylor Ave N","Seattle","WA",98109,"8567250000",7,"MAGNOLIA / QUEEN ANNE",47.63435,-122.34671,1969,1,5,30569,0,30569,"Multifamily Housing","Multifamily Housing",30921,"",NA,"",NA,NA,"1",221,231.8999939,684.2999878,717.2000122,6834431,7169577,0,1961077.75,6691197,1432.329956,143233,"Non-Compliant",54.25,1.77
23175,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","(ID23175) Taylor Lee","1246 TAYLOR AVE N","Seattle","WA",98109,"8567500000",7,"MAGNOLIA / QUEEN ANNE",47.63115,-122.34591,1978,1,4,34590,0,34590,"Multifamily Housing","Multifamily Housing",34590,"",NA,"",NA,NA,"67",19.10000038,20.29999924,59.90000153,63.90000153,659652.625,703658,0,193333.0938,659653,0,0,"Compliant",4.6,0.13
23177,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Tangletown","2101 N 55th St","Seattle","WA",98103,"8568260000",6,"Northwest",47.66857,-122.33325,2000,1,3,37964,0,37964,"Multifamily Housing","Multifamily Housing",37964,"",NA,"",NA,NA,"18",30.60000038,31.5,96.09999847,98.80000305,1162493.625,1194672.25,0,340707.3125,1162493,0,0,"Compliant",8.1,0.21
23181,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Terry Terrace Condo HOA","403 Terry Avenue","Seattle","WA",98104,"8590000000",3,"EAST",47.60466,-122.32272,1907,1,3,22402,0,22402,"Multifamily Housing","Multifamily Housing",22402,"",NA,"",NA,NA,"64",30.70000076,32.09999847,91.59999847,96.30000305,686757.875,720130.8125,0,186654.4063,636865,498.9299927,49893,"Compliant",7.09,0.32
23182,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Landes Apartments","901 8th Avenue","Seattle","WA",98104,"8590400400",7,"EAST",47.60728,-122.32808,2008,1,7,97490,0,97490,"Multifamily Housing, Office, Parking, Retail Store","Multifamily Housing",61082,"Parking",27493,"Retail Store",8615,NA,"",40.29999924,41.79999924,95.90000153,99.40000153,2823792.25,2925521,0,525524.875,1793091,10307.00977,1030701,"Compliant",67.24,0.69
23184,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Zindorf Apartments","714 7th Ave","Seattle","WA",98104,"8590400465",3,"EAST",47.60601,-122.32756,1911,1,5,30985,0,30985,"Multifamily Housing, Parking","Multifamily Housing",31841,"Parking",0,"",NA,NA,"81",36.5,38,114.5999985,119.4000015,1162120.375,1210870.25,0,340598,1162120,0,0,"Compliant",8.1,0.26
23187,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Seventh & James","600 Seventh Ave.","Seattle","WA",98104,"8590400485",3,"EAST",47.60502,-122.32705,1991,1,4,109874,0,109874,"Multifamily Housing, Parking","Multifamily Housing",71226,"Parking",38648,"",NA,NA,"60",48.20000076,51.59999847,117.8000031,123.6999969,3432655,3674416.5,0,671064.375,2289672,11429.83008,1142983,"Compliant",76.67,0.7
23189,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Brookview Apartments","12549 28th ave ne","Seattle","WA",98125,"3834500625",5,"NORTH",47.72077,-122.29833,1999,1,4,37692,0,37692,"Multifamily Housing","Multifamily Housing",23986,"",NA,"",NA,NA,"81",27.10000038,28.29999924,84.90000153,88.90000153,648879.3125,678906.8125,0,190175.5938,648879,0,0,"Compliant",4.52,0.12
23191,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Villager Apartments","2700 NE 125th St","Seattle","WA",98125,"3834500690",5,"NORTH",47.71951,-122.29863,1966,1,4,31744,0,31744,"Multifamily Housing","Multifamily Housing",31744,"",NA,"",NA,NA,"70",23.5,24.60000038,73.69999695,77.40000153,745336.8125,782061.6875,0,218445.7031,745337,0,0,"Compliant",5.2,0.16
23196,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Park Hill","1300 E Union","Seattle","WA",98122,"3865400010",3,"CENTRAL",47.61319,-122.31525,1907,1,3,35000,0,35000,"Multifamily Housing","Multifamily Housing",35000,"",NA,"",NA,NA,"41",24.89999962,26.5,78.19999695,83.40000153,872114.5,929197.6875,0,255602.0938,872114,0,0,"Compliant",6.08,0.17
23204,2016,"SPS-District K-12","K-12 School","Maple Elementary","4925 Corson Ave. S.","Seattle","WA",98108,"3869400560",2,"GREATER DUWAMISH",47.55813,-122.3189,1971,1,1,50546,0,50546,"K-12 School","K-12 School",53234,"",NA,"",NA,NA,"94",21.70000076,22.89999962,64.59999847,67.5,1155080.5,1220512.25,0,312518.1875,1066312,887.6842041,88768,"Error - Correct Default Data",12.15,0.24
23212,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","La Charme Apartments","637 3rd Ave W","Seattle","WA",98119,"3876900005",7,"MAGNOLIA / QUEEN ANNE",47.62572,-122.36081,1930,1,4,36837,0,36837,"Multifamily Housing, Parking","Multifamily Housing",36837,"Parking",0,"",NA,NA,"30",38.29999924,38.90000153,77.90000153,78.5,1412424.25,1434297.75,0,194436.2031,663416,7490.07959,749008,"Compliant",44.4,1.21
23213,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Mercedes Apartments","617 3rd Avenue West","Seattle","WA",98104,"3876900015",7,"MAGNOLIA / QUEEN ANNE",47.6254,-122.36112,1930,1,4,39520,0,39520,"Multifamily Housing","Multifamily Housing",39520,"",NA,"",NA,NA,"68",62.40000153,68.90000153,90.09999847,97,2466700.5,2724621,0,136281.5,464992,20017.08008,2001708,"Compliant",109.55,2.77
23215,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Lola Apartments","326 Wesr mercer","Seattle","WA",98119,"3876900040",7,"MAGNOLIA / QUEEN ANNE",47.62477,-122.36154,1929,1,4,41420,0,41420,"Multifamily Housing","Multifamily Housing",41420,"",NA,"",NA,NA,"63",28.70000076,31.10000038,63.90000153,70.80000305,1189942.75,1290222.25,0,195945.4063,668566,5213.769531,521377,"Compliant",32.35,0.78
23216,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","CHELAN APTS","616 4TH AVE W","Seattle","WA",98119,"3876900055",7,"MAGNOLIA / QUEEN ANNE",47.6252,-122.36176,1930,1,3,20798,0,20798,"Multifamily Housing","Multifamily Housing",20798,"",NA,"",NA,NA,"89",60.90000153,66.30000305,77.69999695,83.40000153,1266387,1378544.75,0,40116.89844,136879,11295.08008,1129508,"Compliant",60.94,2.93
23220,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Franconia Apartments","400 W Mercer st","Seattle","WA",98119,"3876900140",7,"MAGNOLIA / QUEEN ANNE",47.62489,-122.36219,1930,1,4,32693,0,32693,"Multifamily Housing, Parking","Multifamily Housing",27035,"Parking",0,"",NA,NA,"66",69.19999695,76.59999847,93.59999847,101.3000031,1870457.75,2070112.75,0,79289.39844,270535,15999.2207,1599922,"Compliant",86.86,2.66
23222,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","SAN JUAN","4840 California Ave SW","Seattle","WA",98116,"7579201085",1,"SOUTHWEST",47.55801,-122.38651,1958,1,3,29811,6258,23553,"Multifamily Housing, Parking","Multifamily Housing",23553,"Parking",6258,"",NA,NA,"69",30.60000038,32.40000153,96.19999695,101.9000015,721549.625,764063.625,0,211474.0938,721550,0,0,"Compliant",5.03,0.17
23223,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","Hudson Square","4852 California Ave SW","Seattle","WA",98116,"7579201105",1,"SOUTHWEST",47.55773,-122.38639,1989,1,5,22606,0,22606,"Multifamily Housing, Office","Multifamily Housing",19531,"Office",3075,"",NA,NA,"",25,26.79999924,78.59999847,84.19999695,566183,606213.3125,0,165938.7031,566183,0,0,"Compliant",3.95,0.17
23226,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Forty Seven","8356 16th AVE NW","Seattle","WA",98117,"7588700346",6,"BALLARD",47.69041,-122.37759,2001,1,3,23381,0,23381,"Multifamily Housing, Parking","Multifamily Housing",23381,"Parking",3500,"",NA,NA,"",18,19,56.40000153,59.59999847,420148.1875,444150.6875,0,123138.3984,420148,0,0,"Compliant",2.93,0.13
23228,2016,"NonResidential","Supermarket / Grocery Store","Safeway 1143 - 15th Ave","8332 15th Ave NW","Seattle","WA",98117,"7589200051",6,"BALLARD",47.6899,-122.37619,1994,1,1,45522,0,45522,"Parking, Supermarket/Grocery Store","Supermarket/Grocery Store",45522,"Parking",0,"",NA,NA,"22",269.1000061,275.8999939,604.9000244,608.7999878,12250422,12559767,0,2057359.75,7019711,52307.09375,5230709,"Compliant",326.74,7.18
23231,2016,"NonResidential","Retail Store","Bitter Lake Plaza","929 N 130th ST","Seattle","WA",98133,"7608700007",5,"NORTHWEST",47.72286,-122.34612,1979,1,2,20088,0,20088,"Office, Parking, Retail Store","Retail Store",16080,"Office",3500,"Parking",508,NA,"",16.70000076,17.20000076,52.40000153,54.09999847,326778.6875,337536.0938,0,95773.29688,326778,0,0,"Compliant",2.28,0.11
23240,2016,"Multifamily LR (1-4)","Low-Rise Multifamily","Alki 37 LLC","2770 Alki Ave SW","Seattle","WA",98116,"7621700015",1,"SOUTHWEST",47.57844,-122.41169,1990,1,4,27328,0,27328,"Multifamily Housing, Parking, Restaurant","Multifamily Housing",23466,"Restaurant",3862,"Parking",3508,NA,"23",40.59999847,43,127.5999985,135.1000061,1110150.625,1176168.25,0,325366.5,1110150,0,0,"Compliant",7.74,0.28
23242,2016,"Multifamily MR (5-9)","Mid-Rise Multifamily","The Blake","5020 California Ave SW","Seattle","WA",98136,"7624700100",1,"SOUTHWEST",47.5568,-122.38644,2014,1,7,72356,0,72356,"Multifamily Housing, Parking","Multifamily Housing",62989,"Parking",28670,"",NA,NA,"91",39.59999847,41.59999847,98.40000153,103.1999969,2495819,2618214.25,0,501482.5938,1711059,7847.600586,784760,"Compliant",53.61,0.74
